"발한동","발한동"
"방림동","방림동"
"방배동","방배동"
"방서동","방서동"
"방어동","방어동"
"방이동","방이동"
"방촌동","방촌동"
"방축동","방축동"
"방학동","방학동"
"방화동","방화동"
"배미동","배미동"
"배방읍 갈매리","배방읍 갈매리"
"배방읍 공수리","배방읍 공수리"
"배방읍 북수리","배방읍 북수리"
"배방읍 세교리","배방읍 세교리"
"배방읍 장재리","배방읍 장재리"
"배방읍 회룡리","배방읍 회룡리"
"배방읍 휴대리","배방읍 휴대리"
"백곡면 석현리","백곡면 석현리"
"백사면 모전리","백사면 모전리"
"백사면 조읍리","백사면 조읍리"
"백석동","백석동"
"백석읍 가업리","백석읍 가업리"
"백석읍 방성리","백석읍 방성리"
"백석읍 복지리","백석읍 복지리"
"백석읍 오산리","백석읍 오산리"
"백암면 근창리","백암면 근창리"
"백옥동","백옥동"
"백운동","백운동"
"백천동","백천동"
"백현동","백현동"
"번동","번동"
"벌교읍 벌교리","벌교읍 벌교리"
"벌교읍 장좌리","벌교읍 장좌리"
"벌교읍 회정리","벌교읍 회정리"
"벌리동","벌리동"
"범물동","범물동"
"범박동","범박동"
"범서읍 구영리","범서읍 구영리"
"범서읍 굴화리","범서읍 굴화리"
"범서읍 천상리","범서읍 천상리"
"범어동","범어동"
"범일동","범일동"
"범전동","범전동"
"범천동","범천동"
"법곡동","법곡동"
"법동","법동"
"법상동","법상동"
"법성면 법성리","법성면 법성리"
"법수면 윤외리","법수면 윤외리"
"법원읍 가야리","법원읍 가야리"
"법원읍 법원리","법원읍 법원리"
"법환동","법환동"
"법흥동","법흥동"
"변동","변동"
"변산면 격포리","변산면 격포리"
"변산면 지서리","변산면 지서리"
"별내동","별내동"
"별내면 청학리","별내면 청학리"
"별양동","별양동"
"병방동","병방동"
"병영면 성남리","병영면 성남리"
"병점동","병점동"
"병천면 가전리","병천면 가전리"
"병천면 병천리","병천면 병천리"
"병천면 탑원리","병천면 탑원리"
"보개면 기좌리","보개면 기좌리"
"보광동","보광동"
"보라동","보라동"
"보람동","보람동"
"보목동","보목동"
"보문동2가","보문동2가"
"보문동3가","보문동3가"
"보문동4가","보문동4가"
"보문동6가","보문동6가"
"보산동","보산동"
"보성읍 보성리","보성읍 보성리"
"보성읍 우산리","보성읍 우산리"
"보성읍 원봉리","보성읍 원봉리"
"보수동1가","보수동1가"
"보수동2가","보수동2가"
"보수동3가","보수동3가"
"보은읍 교사리","보은읍 교사리"
"보은읍 삼산리","보은읍 삼산리"
"보은읍 이평리","보은읍 이평리"
"보은읍 장신리","보은읍 장신리"
"보은읍 죽전리","보은읍 죽전리"
"보정동","보정동"
"복대동","복대동"
"복룡동","복룡동"
"복산동","복산동"
"복수동","복수동"
"복수면 용진리","복수면 용진리"
"복천동","복천동"
"복현동","복현동"
"본동","본동"
"본리동","본리동"
"본오동","본오동"
"본촌동","본촌동"
"봉강동","봉강동"
"봉개동","봉개동"
"봉계동","봉계동"
"봉곡동","봉곡동"
"봉담읍 동화리","봉담읍 동화리"
"봉담읍 상리","봉담읍 상리"
"봉담읍 수기리","봉담읍 수기리"
"봉담읍 수영리","봉담읍 수영리"
"봉담읍 와우리","봉담읍 와우리"
"봉담읍 유리","봉담읍 유리"
"봉덕동","봉덕동"
"봉동","봉동"
"봉동읍 낙평리","봉동읍 낙평리"
"봉동읍 둔산리","봉동읍 둔산리"
"봉동읍 신성리","봉동읍 신성리"
"봉동읍 장기리","봉동읍 장기리"
"봉동읍 제내리","봉동읍 제내리"
"봉래동1가","봉래동1가"
"봉래동2가","봉래동2가"
"봉래동3가","봉래동3가"
"봉래동4가","봉래동4가"
"봉래동5가","봉래동5가"
"봉림동","봉림동"
"봉명동","봉명동"
"봉무동","봉무동"
"봉방동","봉방동"
"봉산동","봉산동"
"봉산면 대지리","봉산면 대지리"
"봉선동","봉선동"
"봉암동","봉암동"
"봉양면 화전리","봉양면 화전리"
"봉양읍 미당리","봉양읍 미당리"
"봉양읍 주포리","봉양읍 주포리"
"봉의동","봉의동"
"봉천동","봉천동"
"봉평동","봉평동"
"봉평면 무이리","봉평면 무이리"
"봉평면 창동리","봉평면 창동리"
"봉현면 오현리","봉현면 오현리"
"봉화읍 내성리","봉화읍 내성리"
"봉황동","봉황동"
"봉황면 죽석리","봉황면 죽석리"
"부강면 부강리","부강면 부강리"
"부개동","부개동"
"부곡동","부곡동"
"부곡면 부곡리","부곡면 부곡리"
"부림동","부림동"
"부림면 신반리","부림면 신반리"
"부민동1가","부민동1가"
"부민동3가","부민동3가"
"부발읍 가산리","부발읍 가산리"
"부발읍 마암리","부발읍 마암리"
"부발읍 무촌리","부발읍 무촌리"
"부발읍 신원리","부발읍 신원리"
"부발읍 신하리","부발읍 신하리"
"부발읍 아미리","부발읍 아미리"
"부발읍 응암리","부발읍 응암리"
"부북면 전사포리","부북면 전사포리"
"부사동","부사동"
"부산동","부산동"
"부송동","부송동"
"부안읍 동중리","부안읍 동중리"
"부안읍 봉덕리","부안읍 봉덕리"
"부안읍 서외리","부안읍 서외리"
"부안읍 선은리","부안읍 선은리"
"부암동","부암동"
"부여읍 구아리","부여읍 구아리"
"부여읍 동남리","부여읍 동남리"
"부여읍 쌍북리","부여읍 쌍북리"
"부용동1가","부용동1가"
"부원동","부원동"
"부전동","부전동"
"부창동","부창동"
"부평동","부평동"
"부평동2가","부평동2가"
"부평동4가","부평동4가"
"부흥동","부흥동"
"북가좌동","북가좌동"
"북교동","북교동"
"북동","북동"
"북면 감계리","북면 감계리"
"북면 나곡리","북면 나곡리"
"북면 내곡리","북면 내곡리"
"북면 동전리","북면 동전리"
"북면 무동리","북면 무동리"
"북면 부구리","북면 부구리"
"북면 상동리","북면 상동리"
"북면 신촌리","북면 신촌리"
"북면 연춘리","북면 연춘리"
"북면 원통리","북면 원통리"
"북면 화천리","북면 화천리"
"북면 화해리","북면 화해리"
"북문로2가","북문로2가"
"북문로2가동","북문로2가동"
"북문로3가","북문로3가"
"북문로3가동","북문로3가동"
"북변동","북변동"
"북부동","북부동"
"북삼읍 숭오리","북삼읍 숭오리"
"북삼읍 어로리","북삼읍 어로리"
"북삼읍 율리","북삼읍 율리"
"북삼읍 인평리","북삼읍 인평리"
"북성동1가","북성동1가"
"북성동2가","북성동2가"
"북성동3가","북성동3가"
"북신동","북신동"
"북아현동","북아현동"
"북안면 임포리","북안면 임포리"
"북정동","북정동"
"북평동","북평동"
"북평면 남창리","북평면 남창리"
"분당동","분당동"
"분평동","분평동"
"불광동","불광동"
"불당동","불당동"
"불로동","불로동"
"불정면 목도리","불정면 목도리"
"비래동","비래동"
"비봉면 삼화리","비봉면 삼화리"
"비봉면 양노리","비봉면 양노리"
"비산동","비산동"
"비아동","비아동"
"비인면 성내리","비인면 성내리"
"비전동","비전동"
"비하동","비하동"
"빛가람동","빛가람동"
"사곡동","사곡동"
"사근동","사근동"
"사남면 월성리","사남면 월성리"
"사남면 화전리","사남면 화전리"
"사내면 사창리","사내면 사창리"
"사농동","사농동"
"사당동","사당동"
"사동","사동"
"사등면 덕호리","사등면 덕호리"
"사등면 사곡리","사등면 사곡리"
"사등면 성포리","사등면 성포리"
"사등면 지석리","사등면 지석리"
"사리현동","사리현동"
"사복동","사복동"
"사북읍 사북리","사북읍 사북리"
"사사동","사사동"
"사수동","사수동"
"사우동","사우동"
"사월동","사월동"
"사음동","사음동"
"사정동","사정동"
"사직동","사직동"
"사창동","사창동"
"사천동","사천동"
"사천읍 구암리","사천읍 구암리"
"사천읍 사주리","사천읍 사주리"
"사천읍 선인리","사천읍 선인리"
"사천읍 수석리","사천읍 수석리"
"사천읍 정의리","사천읍 정의리"
"사천읍 평화리","사천읍 평화리"
"사파동","사파동"
"산격동","산격동"
"산곡동","산곡동"
"산남동","산남동"
"산동면 신당리","산동면 신당리"
"산동면 원촌리","산동면 원촌리"
"산동면 인덕리","산동면 인덕리"
"산림동","산림동"
"산본동","산본동"
"산북동","산북동"
"산성동","산성동"
"산수동","산수동"
"산월동","산월동"
"산정동","산정동"
"산척면 송강리","산척면 송강리"
"산천동","산천동"
"산청읍 산청리","산청읍 산청리"
"산청읍 옥산리","산청읍 옥산리"
"산청읍 지리","산청읍 지리"
"산하동","산하동"
"산호동","산호동"
"삼가동","삼가동"
"삼가면 금리","삼가면 금리"
"삼각동","삼각동"
"삼계동","삼계동"
"삼계면 사창리","삼계면 사창리"
"삼계면 주산리","삼계면 주산리"
"삼남면 가천리","삼남면 가천리"
"삼남면 교동리","삼남면 교동리"
"삼남면 방기리","삼남면 방기리"
"삼덕동2가","삼덕동2가"
"삼덕동3가","삼덕동3가"
"삼도이동","삼도이동"
"삼도일동","삼도일동"
"삼동","삼동"
"삼동면 지족리","삼동면 지족리"
"삼락동","삼락동"
"삼랑진읍 검세리","삼랑진읍 검세리"
"삼랑진읍 삼랑리","삼랑진읍 삼랑리"
"삼랑진읍 송지리","삼랑진읍 송지리"
"삼례읍 삼례리","삼례읍 삼례리"
"삼례읍 후정리","삼례읍 후정리"
"삼문동","삼문동"
"삼방동","삼방동"
"삼북동","삼북동"
"삼산동","삼산동"
"삼선동2가","삼선동2가"
"삼선동3가","삼선동3가"
"삼선동4가","삼선동4가"
"삼선동5가","삼선동5가"
"삼성동","삼성동"
"삼성면 대정리","삼성면 대정리"
"삼성면 덕정리","삼성면 덕정리"
"삼성면 선정리","삼성면 선정리"
"삼송동","삼송동"
"삼숭동","삼숭동"
"삼양이동","삼양이동"
"삼양일동","삼양일동"
"삼영동","삼영동"
"삼전동","삼전동"
"삼정동","삼정동"
"삼천동1가","삼천동1가"
"삼평동","삼평동"
"삼풍동","삼풍동"
"삼학동","삼학동"
"삼향읍 남악리","삼향읍 남악리"
"삼호동","삼호동"
"삼호읍 용당리","삼호읍 용당리"
"삼호읍 용앙리","삼호읍 용앙리"
"삽교읍 두리","삽교읍 두리"
"삽교읍 신가리","삽교읍 신가리"
"상갈동","상갈동"
"상개동","상개동"
"상계동","상계동"
"상관면 신리","상관면 신리"
"상남동","상남동"
"상남면 예림리","상남면 예림리"
"상대동","상대동"
"상대원동","상대원동"
"상도1동","상도1동"
"상도동","상도동"
"상동","상동"
"상동동","상동동"
"상리면 척번정리","상리면 척번정리"
"상망동","상망동"
"상면 덕현리","상면 덕현리"
"상모동","상모동"
"상방동","상방동"
"상봉동","상봉동"
"상북면 궁근정리","상북면 궁근정리"
"상북면 대석리","상북면 대석리"
"상북면 석계리","상북면 석계리"
"상북면 소토리","상북면 소토리"
"상북면 천전리","상북면 천전리"
"상북면 향산리","상북면 향산리"
"상서동","상서동"
"상수동","상수동"
"상안동","상안동"
"상암동","상암동"
"상왕십리동","상왕십리동"
"상월곡동","상월곡동"
"상인동","상인동"
"상일동","상일동"
"상패동","상패동"
"상평동","상평동"
"상하동","상하동"
"상현동","상현동"
"새롬동","새롬동"
"생극면 신양리","생극면 신양리"
"생림면 봉림리","생림면 봉림리"
"생목동","생목동"
"생연동","생연동"
"서교동","서교동"
"서귀동","서귀동"
"서노송동","서노송동"
"서대신동1가","서대신동1가"
"서대신동2가","서대신동2가"
"서대신동3가","서대신동3가"
"서동","서동"
"서둔동","서둔동"
"서면 선평리","서면 선평리"
"서면 아화리","서면 아화리"
"서면 압곡리","서면 압곡리"
"서면 와수리","서면 와수리"
"서문동","서문동"
"서변동","서변동"
"서부동","서부동"
"서빙고동","서빙고동"
"서산동","서산동"
"서상동","서상동"
"서생면 서생리","서생면 서생리"
"서생면 진하리","서생면 진하리"
"서서학동","서서학동"
"서성동","서성동"
"서성로1가","서성로1가"
"서신동","서신동"
"서암동","서암동"
"서완산동2가","서완산동2가"
"서운동","서운동"
"서정동","서정동"
"서창동","서창동"
"서천동","서천동"
"서천읍 군사리","서천읍 군사리"
"서천읍 사곡리","서천읍 사곡리"
"서천읍 화금리","서천읍 화금리"
"서초동","서초동"
"서포면 구평리","서포면 구평리"
"서현동","서현동"
"서호동","서호동"
"서홍동","서홍동"
"서화면 천도리","서화면 천도리"
"서후면 명리","서후면 명리"
"서흥남동","서흥남동"
"석관동","석관동"
"석교동","석교동"
"석남동","석남동"
"석동","석동"
"석림동","석림동"
"석문면 삼봉리","석문면 삼봉리"
"석봉동","석봉동"
"석사동","석사동"
"석수동","석수동"
"석우동","석우동"
"석적읍 남율리","석적읍 남율리"
"석적읍 성곡리","석적읍 성곡리"
"석적읍 중리","석적읍 중리"
"석전동","석전동"
"석정동","석정동"
"석촌동","석촌동"
"석현동","석현동"
"선구동","선구동"
"선단동","선단동"
"선동","선동"
"선부동","선부동"
"선산읍 교리","선산읍 교리"
"선산읍 노상리","선산읍 노상리"
"선산읍 이문리","선산읍 이문리"
"선산읍 화조리","선산읍 화조리"
"선암동","선암동"
"선원동","선원동"
"선원면 창리","선원면 창리"
"선학동","선학동"
"선화동","선화동"
"설악동","설악동"
"설악면 선촌리","설악면 선촌리"
"설천면 소천리","설천면 소천리"
"성거읍 문덕리","성거읍 문덕리"
"성거읍 송남리","성거읍 송남리"
"성거읍 신월리","성거읍 신월리"
"성거읍 오목리","성거읍 오목리"
"성거읍 요방리","성거읍 요방리"
"성거읍 저리","성거읍 저리"
"성거읍 천흥리","성거읍 천흥리"
"성건동","성건동"
"성남동","성남동"
"성남면 석곡리","성남면 석곡리"
"성내동","성내동"
"성당동","성당동"
"성동동","성동동"
"성복동","성복동"
"성북동","성북동"
"성북동1가","성북동1가"
"성사동","성사동"
"성산동","성산동"
"성산면 도암리","성산면 도암리"
"성산면 둔덕리","성산면 둔덕리"
"성산읍 고성리","성산읍 고성리"
"성산읍 시흥리","성산읍 시흥리"
"성서동","성서동"
"성석동","성석동"
"성성동","성성동"
"성수동1가","성수동1가"
"성수동2가","성수동2가"
"성안동","성안동"
"성연면 왕정리","성연면 왕정리"
"성정동","성정동"
"성주동","성주동"
"성주면 성주리","성주면 성주리"
"성주읍 경산리","성주읍 경산리"
"성주읍 백전리","성주읍 백전리"
"성주읍 성산리","성주읍 성산리"
"성주읍 예산리","성주읍 예산리"
"성포동","성포동"
"성화동","성화동"
"성환읍 매주리","성환읍 매주리"
"성환읍 성월리","성환읍 성월리"
"성환읍 성환리","성환읍 성환리"
"성환읍 송덕리","성환읍 송덕리"
"성환읍 수향리","성환읍 수향리"
"성환읍 율금리","성환읍 율금리"
"성황동","성황동"
"세곡동","세곡동"
"세교동","세교동"
"세류동","세류동"
"소계동","소계동"
"소담동","소담동"
"소답동","소답동"
"소도동","소도동"
"소라면 덕양리","소라면 덕양리"
"소라면 죽림리","소라면 죽림리"
"소룡동","소룡동"
"소사동","소사동"
"소사본동","소사본동"
"소양로2가","소양로2가"
"소정면 운당리","소정면 운당리"
"소주동","소주동"
"소초면 장양리","소초면 장양리"
"소촌동","소촌동"
"소태동","소태동"
"소하동","소하동"
"소호동","소호동"
"소흘읍 송우리","소흘읍 송우리"
"소흘읍 이동교리","소흘읍 이동교리"
"소흘읍 초가팔리","소흘읍 초가팔리"
"속천동","속천동"
"손양면 하왕도리","손양면 하왕도리"
"송강동","송강동"
"송내동","송내동"
"송도동","송도동"
"송라면 화진리","송라면 화진리"
"송림동","송림동"
"송산동","송산동"
"송산면 금암리","송산면 금암리"
"송산면 매곡리","송산면 매곡리"
"송산면 사강리","송산면 사강리"
"송산면 유곡리","송산면 유곡리"
"송산면 육일리","송산면 육일리"
"송악읍 가학리","송악읍 가학리"
"송악읍 기지시리","송악읍 기지시리"
"송악읍 반촌리","송악읍 반촌리"
"송악읍 복운리","송악읍 복운리"
"송악읍 석포리","송악읍 석포리"
"송악읍 중흥리","송악읍 중흥리"
"송월동","송월동"
"송월동1가","송월동1가"
"송월동2가","송월동2가"
"송정동","송정동"
"송죽동","송죽동"
"송지면 산정리","송지면 산정리"
"송천동1가","송천동1가"
"송천동2가","송천동2가"
"송촌동","송촌동"
"송파동","송파동"
"송포동","송포동"
"송풍동","송풍동"
"송하동","송하동"
"송학동","송학동"
"송현동","송현동"
"쇄운동","쇄운동"
"수곡동","수곡동"
"수기동","수기동"
"수내동","수내동"
"수동","수동"
"수동면 화산리","수동면 화산리"
"수색동","수색동"
"수서동","수서동"
"수석동","수석동"
"수성동","수성동"
"수성동1가","수성동1가"
"수성동2가","수성동2가"
"수성동3가","수성동3가"
"수성동4가","수성동4가"
"수송동","수송동"
"수안동","수안동"
"수안보면 온천리","수안보면 온천리"
"수암동","수암동"
"수영동","수영동"
"수완동","수완동"
"수월동","수월동"
"수유동","수유동"
"수정동","수정동"
"수진동","수진동"
"수창동","수창동"
"수청동","수청동"
"수택동","수택동"
"숙천동","숙천동"
"순성면 봉소리","순성면 봉소리"
"순성면 중방리","순성면 중방리"
"순창읍 남계리","순창읍 남계리"
"순창읍 순화리","순창읍 순화리"
"순화동","순화동"
"숭의동","숭의동"
"숭인동","숭인동"
"시곡동","시곡동"
"시기동","시기동"
"시래동","시래동"
"시장북로","시장북로"
"시전동","시전동"
"시지동","시지동"
"시천면 사리","시천면 사리"
"시흥동","시흥동"
"식사동","식사동"
"신가동","신가동"
"신갈동","신갈동"
"신계동","신계동"
"신곡동","신곡동"
"신공덕동","신공덕동"
"신관동","신관동"
"신광면 토성리","신광면 토성리"
"신교동","신교동"
"신기동","신기동"
"신길동","신길동"
"신내동","신내동"
"신녕면 완전리","신녕면 완전리"
"신당동","신당동"
"신대동","신대동"
"신대방동","신대방동"
"신도림동","신도림동"
"신동","신동"
"신동읍 조동리","신동읍 조동리"
"신둔면 남정리","신둔면 남정리"
"신둔면 도봉리","신둔면 도봉리"
"신둔면 수광리","신둔면 수광리"
"신둔면 수하리","신둔면 수하리"
"신령면 완전리","신령면 완전리"
"신림동","신림동"
"신매동","신매동"
"신문동","신문동"
"신문로1가","신문로1가"
"신방동","신방동"
"신백동","신백동"
"신봉동","신봉동"
"신부동","신부동"
"신북면 가채리","신북면 가채리"
"신북면 계류리","신북면 계류리"
"신북면 기지리","신북면 기지리"
"신북면 월평리","신북면 월평리"
"신북읍 천전리","신북읍 천전리"
"신사동","신사동"
"신생동","신생동"
"신서동","신서동"
"신서면 도신리","신서면 도신리"
"신선동2가","신선동2가"
"신선동3가","신선동3가"
"신설동","신설동"
"신성동","신성동"
"신소현동","신소현동"
"신수동","신수동"
"신안동","신안동"
"신안면 하정리","신안면 하정리"
"신암동","신암동"
"신암면 두곡리","신암면 두곡리"
"신양면 대덕리","신양면 대덕리"
"신양면 신양리","신양면 신양리"
"신영동","신영동"
"신용동","신용동"
"신원동","신원동"
"신월동","신월동"
"신음동","신음동"
"신읍동","신읍동"
"신인동","신인동"
"신일동","신일동"
"신장동","신장동"
"신정동","신정동"
"신창동","신창동"
"신창동1가","신창동1가"
"신창동2가","신창동2가"
"신창면 남성리","신창면 남성리"
"신창면 신곡리","신창면 신곡리"
"신창면 읍내리","신창면 읍내리"
"신창면 행목리","신창면 행목리"
"신천동","신천동"
"신촌동","신촌동"
"신탄진동","신탄진동"
"신태인읍 신태인리","신태인읍 신태인리"
"신태인읍 연정리","신태인읍 연정리"
"신평동","신평동"
"신평면 거산리","신평면 거산리"
"신평면 금천리","신평면 금천리"
"신평면 운정리","신평면 운정리"
"신포동1가","신포동1가"
"신포동2가","신포동2가"
"신풍동","신풍동"
"신현동","신현동"
"신호동","신호동"
"신흑동","신흑동"
"신흥동","신흥동"
"신흥동1가","신흥동1가"
"신흥동2가","신흥동2가"
"신흥동3가","신흥동3가"
"실옥동","실옥동"
"심곡동","심곡동"
"심곡본동","심곡본동"
"심천면 초강리","심천면 초강리"
"십정동","십정동"
"쌍령동","쌍령동"
"쌍림면 고곡리","쌍림면 고곡리"
"쌍문동","쌍문동"
"쌍암동","쌍암동"
"쌍용동","쌍용동"
"쌍촌동","쌍촌동"
"아동동","아동동"
"아라일동","아라일동"
"아름동","아름동"
"아미동2가","아미동2가"
"아양동","아양동"
"아주동","아주동"
"아포읍 국사리","아포읍 국사리"
"아현동","아현동"
"안강읍 근계리","안강읍 근계리"
"안강읍 산대리","안강읍 산대리"
"안강읍 안강리","안강읍 안강리"
"안강읍 옥산리","안강읍 옥산리"
"안계면 용기리","안계면 용기리"
"안계면 토매리","안계면 토매리"
"안골동","안골동"
"안기동","안기동"
"안녕동","안녕동"
"안덕면 화순리","안덕면 화순리"
"안동","안동"
"안락동","안락동"
"안림동","안림동"
"안막동","안막동"
"안면읍 승언리","안면읍 승언리"
"안민동","안민동"
"안산동","안산동"
"안서동","안서동"
"안성면 사전리","안성면 사전리"
"안암동1가","안암동1가"
"안암동3가","안암동3가"
"안암동4가","안암동4가"
"안양동","안양동"
"안영동","안영동"
"안의면 금천리","안의면 금천리"
"안의면 당본리","안의면 당본리"
"안중읍 금곡리","안중읍 금곡리"
"안중읍 송담리","안중읍 송담리"
"안중읍 안중리","안중읍 안중리"
"안중읍 학현리","안중읍 학현리"
"안중읍 현화리","안중읍 현화리"
"안흥동","안흥동"
"암남동","암남동"
"암사동","암사동"
"압구정동","압구정동"
"압량면 부적리","압량면 부적리"
"압량면 신대리","압량면 신대리"
"압량면 인안리","압량면 인안리"
"앙성면 용대리","앙성면 용대리"
"앙성면 용포리","앙성면 용포리"
"애월읍 구엄리","애월읍 구엄리"
"애월읍 하귀1리","애월읍 하귀1리"
"애월읍 하귀2리","애월읍 하귀2리"
"야당동","야당동"
"야동동","야동동"
"야사동","야사동"
"야음동","야음동"
"야탑동","야탑동"
"약대동","약대동"
"약목면 관호리","약목면 관호리"
"약목면 동안리","약목면 동안리"
"약목면 복성리","약목면 복성리"
"약사동","약사동"
"양구읍 상리","양구읍 상리"
"양구읍 정림리","양구읍 정림리"
"양구읍 중리","양구읍 중리"
"양남면 나아리","양남면 나아리"
"양덕동","양덕동"
"양동","양동"
"양동면 쌍학리","양동면 쌍학리"
"양림동","양림동"
"양산동","양산동"
"양서면 양수리","양서면 양수리"
"양양읍 거마리","양양읍 거마리"
"양양읍 구교리","양양읍 구교리"
"양양읍 내곡리","양양읍 내곡리"
"양양읍 서문리","양양읍 서문리"
"양양읍 성내리","양양읍 성내리"
"양양읍 송암리","양양읍 송암리"
"양양읍 연창리","양양읍 연창리"
"양양읍 월리","양양읍 월리"
"양양읍 청곡리","양양읍 청곡리"
"양재동","양재동"
"양정동","양정동"
"양지동","양지동"
"양지면 남곡리","양지면 남곡리"
"양지면 양지리","양지면 양지리"
"양촌읍 양곡리","양촌읍 양곡리"
"양촌읍 학운리","양촌읍 학운리"
"양평동1가","양평동1가"
"양평동2가","양평동2가"
"양평동3가","양평동3가"
"양평동4가","양평동4가"
"양평동5가","양평동5가"
"양평동6가","양평동6가"
"양평읍 공흥리","양평읍 공흥리"
"양평읍 백안리","양평읍 백안리"
"양평읍 양근리","양평읍 양근리"
"어곡동","어곡동"
"어달동","어달동"
"어모면 중왕리","어모면 중왕리"
"어방동","어방동"
"어양동","어양동"
"어은동","어은동"
"어진동","어진동"
"언남동","언남동"
"언양읍 동부리","언양읍 동부리"
"언양읍 반송리","언양읍 반송리"
"언양읍 반천리","언양읍 반천리"
"언양읍 서부리","언양읍 서부리"
"언양읍 어음리","언양읍 어음리"
"언하동","언하동"
"엄궁동","엄궁동"
"엄사면 엄사리","엄사면 엄사리"
"엄사면 유동리","엄사면 유동리"
"여량면 여량리","여량면 여량리"
"여산면 제남리","여산면 제남리"
"여서동","여서동"
"여수동","여수동"
"여월동","여월동"
"여의도동","여의도동"
"여의동","여의동"
"여좌동","여좌동"
"여천동","여천동"
"역곡동","역곡동"
"역동","역동"
"역북동","역북동"
"역삼동","역삼동"
"역촌동","역촌동"
"연건동","연건동"
"연곡면 영진리","연곡면 영진리"
"연남동","연남동"
"연동","연동"
"연동면 명학리","연동면 명학리"
"연등동","연등동"
"연무동","연무동"
"연무읍 동산리","연무읍 동산리"
"연무읍 마산리","연무읍 마산리"
"연무읍 안심리","연무읍 안심리"
"연산동","연산동"
"연산면 연산리","연산면 연산리"
"연서면 봉암리","연서면 봉암리"
"연수동","연수동"
"연암동","연암동"
"연양동","연양동"
"연일읍 괴정리","연일읍 괴정리"
"연일읍 동문리","연일읍 동문리"
"연일읍 생지리","연일읍 생지리"
"연일읍 오천리","연일읍 오천리"
"연일읍 유강리","연일읍 유강리"
"연일읍 택전리","연일읍 택전리"
"연제동","연제동"
"연지동","연지동"
"연천읍 옥산리","연천읍 옥산리"
"연천읍 차탄리","연천읍 차탄리"
"연천읍 현가리","연천읍 현가리"
"연초면 오비리","연초면 오비리"
"연초면 죽토리","연초면 죽토리"
"연축동","연축동"
"연향동","연향동"
"연희동","연희동"
"염리동","염리동"
"염창동","염창동"
"염치읍 방현리","염치읍 방현리"
"염치읍 석정리","염치읍 석정리"
"염치읍 송곡리","염치읍 송곡리"
"염포동","염포동"
"영광읍 교촌리","영광읍 교촌리"
"영광읍 남천리","영광읍 남천리"
"영광읍 녹사리","영광읍 녹사리"
"영광읍 단주리","영광읍 단주리"
"영광읍 도동리","영광읍 도동리"
"영광읍 백학리","영광읍 백학리"
"영광읍 송림리","영광읍 송림리"
"영광읍 신하리","영광읍 신하리"
"영덕동","영덕동"
"영덕읍 남석리","영덕읍 남석리"
"영덕읍 우곡리","영덕읍 우곡리"
"영덕읍 화개리","영덕읍 화개리"
"영동","영동"
"영동읍 계산리","영동읍 계산리"
"영동읍 동정리","영동읍 동정리"
"영동읍 매천리","영동읍 매천리"
"영동읍 부용리","영동읍 부용리"
"영동읍 설계리","영동읍 설계리"
"영등동","영등동"
"영등포동","영등포동"
"영등포동1가","영등포동1가"
"영등포동2가","영등포동2가"
"영등포동3가","영등포동3가"
"영등포동4가","영등포동4가"
"영등포동5가","영등포동5가"
"영등포동7가","영등포동7가"
"영등포동8가","영등포동8가"
"영랑동","영랑동"
"영북면 운천리","영북면 운천리"
"영산면 서리","영산면 서리"
"영산면 성내리","영산면 성내리"
"영선동1가","영선동1가"
"영선동2가","영선동2가"
"영선동3가","영선동3가"
"영선동4가","영선동4가"
"영성동","영성동"
"영암읍 교동리","영암읍 교동리"
"영암읍 남풍리","영암읍 남풍리"
"영암읍 역리","영암읍 역리"
"영암읍 춘양리","영암읍 춘양리"
"영양읍 동부리","영양읍 동부리"
"영양읍 서부리","영양읍 서부리"
"영운동","영운동"
"영월읍 덕포리","영월읍 덕포리"
"영월읍 방절리","영월읍 방절리"
"영월읍 영흥리","영월읍 영흥리"
"영월읍 하송리","영월읍 하송리"
"영주동","영주동"
"영중면 양문리","영중면 양문리"
"영천동","영천동"
"영통동","영통동"
"영해면 괴시리","영해면 괴시리"
"영해면 벌영리","영해면 벌영리"
"영해면 성내리","영해면 성내리"
"영화동","영화동"
"예산읍 발연리","예산읍 발연리"
"예산읍 산성리","예산읍 산성리"
"예산읍 신례원리","예산읍 신례원리"
"예산읍 예산리","예산읍 예산리"
"예산읍 주교리","예산읍 주교리"
"예산읍 창소리","예산읍 창소리"
"예산읍 향천리","예산읍 향천리"
"예장동","예장동"
"예천동","예천동"
"예천읍 남본리","예천읍 남본리"
"예천읍 대심리","예천읍 대심리"
"예천읍 동본리","예천읍 동본리"
"예천읍 백전리","예천읍 백전리"
"예천읍 서본리","예천읍 서본리"
"예천읍 청복리","예천읍 청복리"
"오가면 신석리","오가면 신석리"
"오금동","오금동"
"오남동","오남동"
"오남읍 양지리","오남읍 양지리"
"오남읍 오남리","오남읍 오남리"
"오동동","오동동"
"오라이동","오라이동"
"오룡동","오룡동"
"오류동","오류동"
"오림동","오림동"
"오목천동","오목천동"
"오산동","오산동"
"오산면 장신리","오산면 장신리"
"오성면 숙성리","오성면 숙성리"
"오송읍 궁평리","오송읍 궁평리"
"오송읍 만수리","오송읍 만수리"
"오송읍 봉산리","오송읍 봉산리"
"오송읍 서평리","오송읍 서평리"
"오송읍 연제리","오송읍 연제리"
"오송읍 오송리","오송읍 오송리"
