"2017-11-01","역촌동","한양아트빌","22000"
"2017-11-01","신사동","라이프미성","38000"
"2017-11-01","홍제동","청구1차","52500"
"2017-11-01","북가좌동","북가좌동이랜드해가든","53000"
"2017-11-01","남가좌동","DMC파크뷰자이1단지","89000"
"2017-11-01","아현동","마포트라팰리스2차","74500"
"2017-11-01","현석동","레미안 웰스트림","75000"
"2017-11-01","창전동","서강오벨리스크스위트","59800"
"2017-11-01","서교동","대운","35500"
"2017-11-01","서교동","삼익플라주서교1","54000"
"2017-11-01","목동","진도2","58500"
"2017-11-01","목동","금호1","78000"
"2017-11-01","목동","목동금호베스트빌","56500"
"2017-11-01","목동","목화","34000"
"2017-11-01","신월동","정은스카이빌(1044)","21000"
"2017-11-01","염창동","동아3","43000"
"2017-11-01","화곡동","트리움팰리스","10300"
"2017-11-01","가양동","가양도시개발9-2단지","22500"
"2017-11-01","마곡동","마곡엠벨리(14단지)","69000"
"2017-11-01","방화동","방화5","28000"
"2017-11-01","방화동","한미(286-1)","23000"
"2017-11-01","신도림동","SK VIEW","56200"
"2017-11-01","온수동","아이에스빌리브","27000"
"2017-11-01","독산동","독산동한양수자인","42000"
"2017-11-01","독산동","태영","25500"
"2017-11-01","시흥동","무지개","29500"
"2017-11-01","시흥동","관악산벽산타운5","34350"
"2017-11-01","영등포동","영등포푸르지오","57000"
"2017-11-01","영등포동","영등포푸르지오","56000"
"2017-11-01","여의도동","시범","116000"
"2017-11-01","당산동4가","유원제일","58000"
"2017-11-01","당산동4가","현대5","73000"
"2017-11-01","상도동","상도엠코타운애스톤파크","96000"
"2017-11-01","상도동","이수브라운스톤상도(527-0)","68000"
"2017-11-01","대방동","진성마블로스","12200"
"2017-11-01","신림동","국제산장","31000"
"2017-11-01","신림동","푸리마타운","13500"
"2017-11-01","신림동","관악","29000"
"2017-11-01","방배동","방배동동양파라곤","120000"
"2017-11-01","방배동","네스코뮤즈빌(B)","78000"
"2017-11-01","방배동","방배래미안타워","102500"
"2017-11-01","잠원동","킴스빌리지","65500"
"2017-11-01","서초동","그린월드","79000"
"2017-11-01","서초동","N-Suite(1511-6)","83000"
"2017-11-01","서초동","서초자이","137000"
"2017-11-01","서초동","경남아너스빌201동","93000"
"2017-11-01","역삼동","대우디오빌","29000"
"2017-11-01","역삼동","역삼 I'PARK","59990"
"2017-11-01","도곡동","도곡렉슬","179000"
"2017-11-01","잠실동","잠실엘스","90000"
"2017-11-01","풍납동","극동","52500"
"2017-11-01","장지동","위례24단지(꿈에그린)","59000"
"2017-11-01","고덕동","고덕래미안 힐스테이트아파트","84500"
"2017-11-01","길동","길동우성","44800"
"2017-11-01","길동","신동아","45000"
"2017-11-01","암사동","다성이즈빌","26900"
"2017-11-01","강일동","강일리버파크10단지","59500"
"2017-11-01","보수동1가","미소지음 주상복합","26500"
"2017-11-01","부민동3가","부민e편한세상","22800"
"2017-11-01","초량동","부산역 유림줄리엣","9700"
"2017-11-01","초량동","부산역 유림줄리엣","8650"
"2017-11-01","수정동","수정(1186-1)","3700"
"2017-11-01","수정동","수정","3500"
"2017-11-01","수정동","수정(1186-1)","3800"
"2017-11-01","좌천동","좌천시민(741-1)","2400"
"2017-11-01","좌천동","좌천시민(741-1)","2000"
"2017-11-01","좌천동","좌천시민(741-1)","2900"
"2017-11-01","범일동","한성기린","22800"
"2017-11-01","남항동3가","현대","7300"
"2017-11-01","봉래동4가","영도유림","12000"
"2017-11-01","청학동","일신마리나","12500"
"2017-11-01","청학동","영도신도브래뉴","26700"
"2017-11-01","동삼동","동삼그린힐","10500"
"2017-11-01","동삼동","에덴금호","12000"
"2017-11-01","동삼동","동삼절영3","9500"
"2017-11-01","동삼동","동삼그린힐","7900"
"2017-11-01","전포동","한웅인터빌","8600"
"2017-11-01","전포동","화신거화","15500"
"2017-11-01","범천동","대원아파트","24900"
"2017-11-01","범천동","강진융프라우","7200"
"2017-11-01","부암동","화승","34900"
"2017-11-01","부암동","백양산월드메르디앙","28000"
"2017-11-01","부암동","백양산월드메르디앙","29000"
"2017-11-01","당감동","홍림로얄뷰","26300"
"2017-11-01","개금동","대동","11000"
"2017-11-01","명장동","안락시영(충렬)","18000"
"2017-11-01","안락동","에스케이쁘띠메종","24000"
"2017-11-01","안락동","충렬","20500"
"2017-11-01","안락동","한우","7000"
"2017-11-01","안락동","강변뜨란채","31800"
"2017-11-01","안락동","안락현대","35400"
"2017-11-01","온천동","스파맨션","25000"
"2017-11-01","온천동","동서산장","13000"
"2017-11-01","사직동","로얄2","20200"
"2017-11-01","대연동","신원","18370"
"2017-11-01","용호동","현대비치","21000"
"2017-11-01","용호동","오륙도에스케이뷰","53000"
"2017-11-01","용호동","동부맨션","13800"
"2017-11-01","감만동","성도맨션","4000"
"2017-11-01","금곡동","화명뜨란채","35000"
"2017-11-01","화명동","그린숲속아파트","14000"
"2017-11-01","화명동","대림쌍용강변타운","38800"
"2017-11-01","화명동","수정강변타운","22000"
"2017-11-01","화명동","도시화명그린(206)","13300"
"2017-11-01","화명동","엘가","13400"
"2017-11-01","만덕동","삼성","16000"
"2017-11-01","덕천동","덕천주공1","10700"
"2017-11-01","덕천동","덕천시영","17350"
"2017-11-01","덕천동","덕천시영","17000"
"2017-11-01","덕천동","부국3","22800"
"2017-11-01","구포동","유림노르웨이숲","16300"
"2017-11-01","구포동","구포현대","21000"
"2017-11-01","구포동","벽산그린필드","13600"
"2017-11-01","반여동","센텀대림아파트","24500"
"2017-11-01","반여동","우방신세계타운","27900"
"2017-11-01","재송동","센텀글로리아","8000"
"2017-11-01","재송동","남성선파크","8500"
"2017-11-01","재송동","센텀글로리아","10000"
"2017-11-01","재송동","남성선파크","7000"
"2017-11-01","우동","해운대두산위브더제니스","120000"
"2017-11-01","우동","동부올림픽타운","48000"
"2017-11-01","우동","협성프라임빌","37000"
"2017-11-01","좌동","현대","28000"
"2017-11-01","좌동","대우2","44000"
"2017-11-01","좌동","주공2","27000"
"2017-11-01","좌동","상록","23000"
"2017-11-01","괴정동","새괴정화신","17000"
"2017-11-01","괴정동","현대신델라","16800"
"2017-11-01","하단동","가락타운3","15400"
"2017-11-01","하단동","하단삼창","21000"
"2017-11-01","하단동","한신혜성","15300"
"2017-11-01","하단동","공작","13600"
"2017-11-01","하단동","하단한신원룸","4230"
"2017-11-01","신평동","현대","17100"
"2017-11-01","신평동","신평삼익","10000"
"2017-11-01","신평동","현대","17000"
"2017-11-01","장림동","신세대지큐빌","10400"
"2017-11-01","장림동","동원로얄듀크","13400"
"2017-11-01","장림동","신세대지큐빌","10100"
"2017-11-01","다대동","국제그린","8450"
"2017-11-01","부곡동","에스케이","32900"
"2017-11-01","부곡동","경남한신","43000"
"2017-11-01","명지동","영어도시 퀸덤1차","42400"
"2017-11-01","명지동","퀸덤1차링컨타운","31500"
"2017-11-01","명지동","엘크루솔마레","36000"
"2017-11-01","명지동","명지두산위브포세이돈","34500"
"2017-11-01","지사동","지사 과학 삼정그린코아","17430"
"2017-11-01","지사동","지사 과학 삼정그린코아","17490"
"2017-11-01","신호동","부산신호윌더하임","20000"
"2017-11-01","거제동","거제동월드메르디앙","48700"
"2017-11-01","거제동","청마마이우스","9300"
"2017-11-01","연산동","연제힐스테이트","58000"
"2017-11-01","연산동","삼익","16000"
"2017-11-01","연산동","해오름아트빌","4500"
"2017-11-01","연산동","월드파크4","29400"
"2017-11-01","연산동","한양(395)","17000"
"2017-11-01","연산동","삼경","14400"
"2017-11-01","광안동","부흥맨션","21100"
"2017-11-01","광안동","쌍용예가디오션","72000"
"2017-11-01","광안동","광안동일스위트","39500"
"2017-11-01","남천동","코오롱하늘채골든비치","70000"
"2017-11-01","남천동","삼익비치","49500"
"2017-11-01","남천동","삼익비치","48500"
"2017-11-01","남천동","삼익비치","56500"
"2017-11-01","남천동","삼익비치","48000"
"2017-11-01","남천동","삼익비치","31500"
"2017-11-01","남천동","삼익비치","28000"
"2017-11-01","남천동","삼익비치","29000"
"2017-11-01","남천동","삼익비치","52000"
"2017-11-01","남천동","삼익비치","48000"
"2017-11-01","남천동","삼익비치","50000"
"2017-11-01","남천동","삼익비치","40500"
"2017-11-01","남천동","삼익비치","45000"
"2017-11-01","남천동","삼익비치","107000"
"2017-11-01","남천동","삼익비치","31800"
"2017-11-01","남천동","삼익비치","45000"
"2017-11-01","남천동","삼익비치","31000"
"2017-11-01","남천동","삼익비치","31000"
"2017-11-01","삼락동","동양한신","19400"
"2017-11-01","괘법동","강일프라임빌","15000"
"2017-11-01","괘법동","사상샬레","16000"
"2017-11-01","학장동","구학마을","8950"
"2017-11-01","학장동","학장무학","28350"
"2017-11-01","엄궁동","롯데캐슬","33900"
"2017-11-01","엄궁동","엄궁럭키","16000"
"2017-11-01","엄궁동","엄궁럭키","13850"
"2017-11-01","기장읍 동부리","이진스카이빌","25800"
"2017-11-01","기장읍 서부리","이진테마빌","14000"
"2017-11-01","정관읍 모전리","정관 롯데캐슬 2차","33700"
"2017-11-01","신암동","뉴대구(235-1)","19000"
"2017-11-01","신암동","강남","8100"
"2017-11-01","신암동","신암청아람","38500"
"2017-11-01","신천동","우방푸른타운","16200"
"2017-11-01","신천동","신천가람타운","14450"
"2017-11-01","신천동","화성파크드림이스트밸리","45800"
"2017-11-01","효목동","동방","15000"
"2017-11-01","봉무동","대구이시아폴리스더샵3차","43700"
"2017-11-01","불로동","에덴공항2","11500"
"2017-11-01","지저동","부민스위트빌","16200"
"2017-11-01","동호동","제뉴어리","25200"
"2017-11-01","신기동","신기모란2차","10500"
"2017-11-01","신기동","신기모란2차","14500"
"2017-11-01","율하동","율하 뜨란채","17700"
"2017-11-01","각산동","각산푸르지오1단지","28800"
"2017-11-01","신서동","신서화성파크드림","30850"
